
#Problem Status User time Failure Version Preprocessing time Backward subsumed Factors computed Forward subsumed Initial clauses Processed clauses Resolvents computed System time Tautologies deleted Total time
CSR076+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR076+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR076+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR076+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR076+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR076+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR077+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR077+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR077+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR077+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR077+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR077+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR078+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR078+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR078+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR078+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR078+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR078+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR079+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR079+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR079+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR079+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR079+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR079+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR079+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR080+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR080+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR080+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR080+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR080+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR080+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR081+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR081+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR081+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR081+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR081+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR081+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR081+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR082+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR082+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR082+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR082+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR082+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR082+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR083+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR083+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR083+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR083+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR083+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR083+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR084+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR084+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR084+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR084+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR084+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR084+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR084+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR085+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR085+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR085+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR085+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR085+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR085+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR085+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR086+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR086+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR086+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR086+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR086+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR086+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR087+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR087+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR087+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR087+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR087+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR087+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR088+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR088+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR088+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR088+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR088+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR088+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR088+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR089+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR089+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR089+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR089+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR089+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR089+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR089+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR090+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR090+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR090+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR090+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR090+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR090+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR091+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR091+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR091+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR091+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR091+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR091+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR092+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR092+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR092+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR092+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR092+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR092+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR093+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR093+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR093+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR093+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR093+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR093+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR093+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR094+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR094+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR094+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR094+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR094+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR094+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR094+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR095+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR095+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR095+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR095+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR095+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR095+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR096+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR096+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR096+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR096+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR096+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR096+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR096+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR097+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR097+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR097+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR097+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR097+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR097+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR098+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR098+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR098+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR098+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR098+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR098+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR098+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR099+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR099+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR099+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR099+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR099+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR099+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR100+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR100+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR100+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR100+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR100+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR100+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR100+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR101+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR101+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR101+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR101+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR101+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR101+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR102+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR102+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR102+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR102+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR102+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR102+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR103+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR103+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR103+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR103+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR103+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR103+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR103+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR104+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR104+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR104+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR104+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR104+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR104+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR104+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR105+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR105+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR105+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR105+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR105+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR105+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR105+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR106+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR106+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR106+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR106+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR106+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR106+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR106+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR107+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR107+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR107+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR107+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR107+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR107+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR107+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR108+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR108+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR108+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR108+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR108+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR108+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR108+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR109+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR109+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR109+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR109+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR109+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR109+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR109+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR110+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR110+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR110+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR111+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR111+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR111+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR111+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR111+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR112+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+1.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+10.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+11.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+12.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+13.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+14.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+15.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+16.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+17.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+18.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+19.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+2.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+20.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+21.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+22.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+23.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+24.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+25.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+26.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+27.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+28.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+29.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+3.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+30.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+31.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+4.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+5.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+6.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+7.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+8.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
CSR113+9.p F        -    unknown          1.2        -            -            -            -            -            -            -            -            -            -
